no,entry_time,exit_time,side,entry,sl,tp,exit,outcome,pnl_pips,profit_usd,profit_inr,equity_inr,bars_held
79776,2026-02-23 00:24:00,2026-02-23 00:24:00,SELL,5141.595,5141.995,5138.395,5141.995,loss,-4.0,-0.4,-33.2,367160.4,1
79777,2026-02-23 00:26:00,2026-02-23 00:26:00,SELL,5139.575,5139.975,5136.375,5139.975,loss,-4.0,-0.4,-33.2,367127.2,1
79778,2026-02-23 00:32:00,2026-02-23 00:32:00,SELL,5155.925,5156.325,5152.725,5156.325,loss,-4.0,-0.4,-33.2,367094.0,1
79779,2026-02-23 00:37:00,2026-02-23 00:37:00,SELL,5150.835,5151.235,5147.635,5147.635,win,32.0,3.2,265.6,367359.6,1
79780,2026-02-23 00:42:00,2026-02-23 00:42:00,SELL,5142.965,5143.365,5139.765,5143.365,loss,-4.0,-0.4,-33.2,367326.4,1
79781,2026-02-23 00:46:00,2026-02-23 00:46:00,SELL,5138.885,5139.285,5135.685,5139.285,loss,-4.0,-0.4,-33.2,367293.2,1
79782,2026-02-23 00:48:00,2026-02-23 00:48:00,SELL,5138.085,5138.485,5134.885,5138.485,loss,-4.0,-0.4,-33.2,367260.0,1
79783,2026-02-23 00:50:00,2026-02-23 00:50:00,SELL,5137.445,5137.845,5134.245,5137.845,loss,-4.0,-0.4,-33.2,367226.8,1
79784,2026-02-23 00:53:00,2026-02-23 00:53:00,SELL,5139.305,5139.705,5136.105,5139.705,loss,-4.0,-0.4,-33.2,367193.6,1
79785,2026-02-23 00:57:00,2026-02-23 00:57:00,SELL,5143.605,5144.005,5140.405,5144.005,loss,-4.0,-0.4,-33.2,367160.4,1
79786,2026-02-23 01:00:00,2026-02-23 01:00:00,SELL,5144.255,5144.655,5141.055,5144.655,loss,-4.0,-0.4,-33.2,367127.2,1
79787,2026-02-23 01:03:00,2026-02-23 01:03:00,SELL,5146.345,5146.745,5143.145,5146.745,loss,-4.0,-0.4,-33.2,367094.0,1
79788,2026-02-23 01:09:00,2026-02-23 01:09:00,SELL,5152.585,5152.985,5149.385,5152.985,loss,-4.0,-0.4,-33.2,367060.8,1
79789,2026-02-23 01:11:00,2026-02-23 01:11:00,SELL,5150.608,5151.008,5147.408,5151.008,loss,-4.0,-0.4,-33.2,367027.6,1
79790,2026-02-23 01:18:00,2026-02-23 01:18:00,SELL,5149.805,5150.205,5146.605,5150.205,loss,-4.0,-0.4,-33.2,366994.4,1
79791,2026-02-23 01:25:00,2026-02-23 01:26:00,SELL,5155.975,5156.375,5152.775,5152.775,win,32.0,3.2,265.6,367260.0,2
79792,2026-02-23 01:29:00,2026-02-23 01:29:00,SELL,5156.145,5156.545,5152.945,5156.545,loss,-4.0,-0.4,-33.2,367226.8,1
79793,2026-02-23 01:31:00,2026-02-23 01:31:00,SELL,5155.585,5155.985,5152.385,5155.985,loss,-4.0,-0.4,-33.2,367193.6,1
79794,2026-02-23 01:34:00,2026-02-23 01:34:00,SELL,5156.835,5157.235,5153.635,5157.235,loss,-4.0,-0.4,-33.2,367160.4,1
79795,2026-02-23 01:37:00,2026-02-23 01:37:00,SELL,5156.765,5157.165,5153.565,5157.165,loss,-4.0,-0.4,-33.2,367127.2,1
79796,2026-02-23 01:40:00,2026-02-23 01:40:00,SELL,5158.055,5158.455,5154.855,5158.455,loss,-4.0,-0.4,-33.2,367094.0,1
79797,2026-02-23 01:46:00,2026-02-23 01:46:00,SELL,5164.265,5164.665,5161.065,5164.665,loss,-4.0,-0.4,-33.2,367060.8,1
79798,2026-02-23 01:48:00,2026-02-23 01:48:00,SELL,5161.085,5161.485,5157.885,5161.485,loss,-4.0,-0.4,-33.2,367027.6,1
79799,2026-02-23 01:52:00,2026-02-23 01:52:00,SELL,5162.725,5163.125,5159.525,5163.125,loss,-4.0,-0.4,-33.2,366994.4,1
79800,2026-02-23 01:54:00,2026-02-23 01:54:00,SELL,5160.458,5160.858,5157.258,5157.258,win,32.0,3.2,265.6,367260.0,1
79801,2026-02-23 02:00:00,2026-02-23 02:00:00,SELL,5156.885,5157.285,5153.685,5157.285,loss,-4.0,-0.4,-33.2,367226.8,1
79802,2026-02-23 02:02:00,2026-02-23 02:02:00,SELL,5158.928,5159.328,5155.728,5159.328,loss,-4.0,-0.4,-33.2,367193.6,1
79803,2026-02-23 02:06:00,2026-02-23 02:06:00,SELL,5162.335,5162.735,5159.135,5162.735,loss,-4.0,-0.4,-33.2,367160.4,1
79804,2026-02-23 02:08:00,2026-02-23 02:09:00,SELL,5162.305,5162.705,5159.105,5162.705,loss,-4.0,-0.4,-33.2,367127.2,2
79805,2026-02-23 02:11:00,2026-02-23 02:11:00,SELL,5161.875,5162.275,5158.675,5162.275,loss,-4.0,-0.4,-33.2,367094.0,1
79806,2026-02-23 02:15:00,2026-02-23 02:15:00,SELL,5160.165,5160.565,5156.965,5160.565,loss,-4.0,-0.4,-33.2,367060.8,1
79807,2026-02-23 02:18:00,2026-02-23 02:18:00,SELL,5162.995,5163.395,5159.795,5163.395,loss,-4.0,-0.4,-33.2,367027.6,1
79808,2026-02-23 02:22:00,2026-02-23 02:22:00,SELL,5158.935,5159.335,5155.735,5159.335,loss,-4.0,-0.4,-33.2,366994.4,1
79809,2026-02-23 02:24:00,2026-02-23 02:24:00,SELL,5158.229,5158.629,5155.029,5158.629,loss,-4.0,-0.4,-33.2,366961.2,1
79810,2026-02-23 02:28:00,2026-02-23 02:28:00,SELL,5161.855,5162.255,5158.655,5162.255,loss,-4.0,-0.4,-33.2,366928.0,1
79811,2026-02-23 02:32:00,2026-02-23 02:32:00,SELL,5160.885,5161.285,5157.685,5161.285,loss,-4.0,-0.4,-33.2,366894.8,1
79812,2026-02-23 02:35:00,2026-02-23 02:35:00,SELL,5163.748,5164.148,5160.548,5164.148,loss,-4.0,-0.4,-33.2,366861.6,1
79813,2026-02-23 02:40:00,2026-02-23 02:40:00,SELL,5168.459,5168.859,5165.259,5168.859,loss,-4.0,-0.4,-33.2,366828.4,1
79814,2026-02-23 02:45:00,2026-02-23 02:45:00,SELL,5174.095,5174.495,5170.895,5174.495,loss,-4.0,-0.4,-33.2,366795.2,1
79815,2026-02-23 02:47:00,2026-02-23 02:49:00,SELL,5174.325,5174.725,5171.125,5171.125,win,32.0,3.2,265.6,367060.8,3
79816,2026-02-23 02:56:00,2026-02-23 02:56:00,SELL,5173.015,5173.415,5169.815,5173.415,loss,-4.0,-0.4,-33.2,367027.6,1
79817,2026-02-23 02:58:00,2026-02-23 02:59:00,SELL,5172.775,5173.175,5169.575,5173.175,loss,-4.0,-0.4,-33.2,366994.4,2
79818,2026-02-23 03:04:00,2026-02-23 03:04:00,SELL,5172.598,5172.998,5169.398,5172.998,loss,-4.0,-0.4,-33.2,366961.2,1
79819,2026-02-23 03:08:00,2026-02-23 03:08:00,SELL,5169.975,5170.375,5166.775,5170.375,loss,-4.0,-0.4,-33.2,366928.0,1
79820,2026-02-23 03:10:00,2026-02-23 03:10:00,SELL,5164.535,5164.935,5161.335,5161.335,win,32.0,3.2,265.6,367193.6,1
79821,2026-02-23 03:15:00,2026-02-23 03:15:00,SELL,5157.865,5158.265,5154.665,5154.665,win,32.0,3.2,265.6,367459.2,1
79822,2026-02-23 03:19:00,2026-02-23 03:19:00,SELL,5154.865,5155.265,5151.665,5155.265,loss,-4.0,-0.4,-33.2,367426.0,1
79823,2026-02-23 03:27:00,2026-02-23 03:27:00,SELL,5162.305,5162.705,5159.105,5162.705,loss,-4.0,-0.4,-33.2,367392.8,1
79824,2026-02-23 03:29:00,2026-02-23 03:29:00,SELL,5163.405,5163.805,5160.205,5163.805,loss,-4.0,-0.4,-33.2,367359.6,1
79825,2026-02-23 03:32:00,2026-02-23 03:33:00,SELL,5165.755,5166.155,5162.555,5166.155,loss,-4.0,-0.4,-33.2,367326.4,2
79826,2026-02-23 03:35:00,2026-02-23 03:35:00,SELL,5166.698,5167.098,5163.498,5167.098,loss,-4.0,-0.4,-33.2,367293.2,1
79827,2026-02-23 03:38:00,2026-02-23 03:38:00,SELL,5169.178,5169.578,5165.978,5169.578,loss,-4.0,-0.4,-33.2,367260.0,1
79828,2026-02-23 03:40:00,2026-02-23 03:40:00,SELL,5168.318,5168.718,5165.118,5168.718,loss,-4.0,-0.4,-33.2,367226.8,1
79829,2026-02-23 03:42:00,2026-02-23 03:45:00,SELL,5169.515,5169.915,5166.315,5169.915,loss,-4.0,-0.4,-33.2,367193.6,4
79830,2026-02-23 03:47:00,2026-02-23 03:47:00,SELL,5168.555,5168.955,5165.355,5168.955,loss,-4.0,-0.4,-33.2,367160.4,1
79831,2026-02-23 03:51:00,2026-02-23 03:51:00,SELL,5168.485,5168.885,5165.285,5168.885,loss,-4.0,-0.4,-33.2,367127.2,1
79832,2026-02-23 03:55:00,2026-02-23 03:55:00,SELL,5169.935,5170.335,5166.735,5170.335,loss,-4.0,-0.4,-33.2,367094.0,1
79833,2026-02-23 04:00:00,2026-02-23 04:00:00,SELL,5166.345,5166.745,5163.145,5166.745,loss,-4.0,-0.4,-33.2,367060.8,1
79834,2026-02-23 04:02:00,2026-02-23 04:03:00,SELL,5167.385,5167.785,5164.185,5164.185,win,32.0,3.2,265.6,367326.4,2
79835,2026-02-23 04:07:00,2026-02-23 04:07:00,SELL,5163.175,5163.575,5159.975,5163.575,loss,-4.0,-0.4,-33.2,367293.2,1
79836,2026-02-23 04:15:00,2026-02-23 04:16:00,SELL,5161.945,5162.345,5158.745,5162.345,loss,-4.0,-0.4,-33.2,367260.0,2
79837,2026-02-23 04:19:00,2026-02-23 04:19:00,SELL,5161.475,5161.875,5158.275,5161.875,loss,-4.0,-0.4,-33.2,367226.8,1
79838,2026-02-23 04:21:00,2026-02-23 04:21:00,SELL,5161.505,5161.905,5158.305,5161.905,loss,-4.0,-0.4,-33.2,367193.6,1
79839,2026-02-23 04:23:00,2026-02-23 04:23:00,SELL,5162.295,5162.695,5159.095,5162.695,loss,-4.0,-0.4,-33.2,367160.4,1
79840,2026-02-23 04:25:00,2026-02-23 04:25:00,SELL,5161.925,5162.325,5158.725,5158.725,win,32.0,3.2,265.6,367426.0,1
79841,2026-02-23 04:28:00,2026-02-23 04:28:00,SELL,5160.325,5160.725,5157.125,5160.725,loss,-4.0,-0.4,-33.2,367392.8,1
79842,2026-02-23 04:30:00,2026-02-23 04:30:00,SELL,5159.895,5160.295,5156.695,5160.295,loss,-4.0,-0.4,-33.2,367359.6,1
79843,2026-02-23 04:32:00,2026-02-23 04:35:00,SELL,5161.435,5161.835,5158.235,5158.235,win,32.0,3.2,265.6,367625.2,4
79844,2026-02-23 04:38:00,2026-02-23 04:38:00,SELL,5157.905,5158.305,5154.705,5158.305,loss,-4.0,-0.4,-33.2,367592.0,1
79845,2026-02-23 04:43:00,2026-02-23 04:45:00,SELL,5159.795,5160.195,5156.595,5160.195,loss,-4.0,-0.4,-33.2,367558.8,3
79846,2026-02-23 04:47:00,2026-02-23 04:56:00,SELL,5160.669,5161.069,5157.469,5161.069,loss,-4.0,-0.4,-33.2,367525.6,10
79847,2026-02-23 04:57:00,2026-02-23 04:57:00,SELL,5160.425,5160.825,5157.225,5160.825,loss,-4.0,-0.4,-33.2,367492.4,1
79848,2026-02-23 05:01:00,2026-02-23 05:01:00,SELL,5160.285,5160.685,5157.085,5160.685,loss,-4.0,-0.4,-33.2,367459.2,1
79849,2026-02-23 05:08:00,2026-02-23 05:08:00,SELL,5155.525,5155.925,5152.325,5155.925,loss,-4.0,-0.4,-33.2,367426.0,1
79850,2026-02-23 05:11:00,2026-02-23 05:11:00,SELL,5154.615,5155.015,5151.415,5155.015,loss,-4.0,-0.4,-33.2,367392.8,1
79851,2026-02-23 05:14:00,2026-02-23 05:14:00,SELL,5157.885,5158.285,5154.685,5158.285,loss,-4.0,-0.4,-33.2,367359.6,1
79852,2026-02-23 05:16:00,2026-02-23 05:16:00,SELL,5157.815,5158.215,5154.615,5158.215,loss,-4.0,-0.4,-33.2,367326.4,1
79853,2026-02-23 05:18:00,2026-02-23 05:18:00,SELL,5156.105,5156.505,5152.905,5156.505,loss,-4.0,-0.4,-33.2,367293.2,1
79854,2026-02-23 05:23:00,2026-02-23 05:25:00,SELL,5154.695,5155.095,5151.495,5155.095,loss,-4.0,-0.4,-33.2,367260.0,3
79855,2026-02-23 05:31:00,2026-02-23 05:31:00,SELL,5154.875,5155.275,5151.675,5155.275,loss,-4.0,-0.4,-33.2,367226.8,1
79856,2026-02-23 05:34:00,2026-02-23 05:42:00,SELL,5156.035,5156.435,5152.835,5156.435,loss,-4.0,-0.4,-33.2,367193.6,9
79857,2026-02-23 05:44:00,2026-02-23 05:46:00,SELL,5156.375,5156.775,5153.175,5156.775,loss,-4.0,-0.4,-33.2,367160.4,3
79858,2026-02-23 05:49:00,2026-02-23 05:49:00,SELL,5157.555,5157.955,5154.355,5157.955,loss,-4.0,-0.4,-33.2,367127.2,1
79859,2026-02-23 05:51:00,2026-02-23 05:53:00,SELL,5157.065,5157.465,5153.865,5157.465,loss,-4.0,-0.4,-33.2,367094.0,3
79860,2026-02-23 05:57:00,2026-02-23 05:57:00,SELL,5157.775,5158.175,5154.575,5158.175,loss,-4.0,-0.4,-33.2,367060.8,1
79861,2026-02-23 06:00:00,2026-02-23 06:00:00,SELL,5157.945,5158.345,5154.745,5158.345,loss,-4.0,-0.4,-33.2,367027.6,1
79862,2026-02-23 06:03:00,2026-02-23 06:03:00,SELL,5157.455,5157.855,5154.255,5157.855,loss,-4.0,-0.4,-33.2,366994.4,1
79863,2026-02-23 06:07:00,2026-02-23 06:07:00,SELL,5159.718,5160.118,5156.518,5160.118,loss,-4.0,-0.4,-33.2,366961.2,1
79864,2026-02-23 06:09:00,2026-02-23 06:09:00,SELL,5157.435,5157.835,5154.235,5157.835,loss,-4.0,-0.4,-33.2,366928.0,1
79865,2026-02-23 06:15:00,2026-02-23 06:19:00,SELL,5159.518,5159.918,5156.318,5159.918,loss,-4.0,-0.4,-33.2,366894.8,5
79866,2026-02-23 06:21:00,2026-02-23 06:21:00,SELL,5159.335,5159.735,5156.135,5159.735,loss,-4.0,-0.4,-33.2,366861.6,1
79867,2026-02-23 06:23:00,2026-02-23 06:25:00,SELL,5159.675,5160.075,5156.475,5160.075,loss,-4.0,-0.4,-33.2,366828.4,3
79868,2026-02-23 06:27:00,2026-02-23 06:29:00,SELL,5158.465,5158.865,5155.265,5155.265,win,32.0,3.2,265.6,367094.0,3
79869,2026-02-23 06:34:00,2026-02-23 06:34:00,SELL,5154.835,5155.235,5151.635,5155.235,loss,-4.0,-0.4,-33.2,367060.8,1
79870,2026-02-23 06:36:00,2026-02-23 06:36:00,SELL,5154.105,5154.505,5150.905,5154.505,loss,-4.0,-0.4,-33.2,367027.6,1
79871,2026-02-23 06:38:00,2026-02-23 06:38:00,SELL,5153.075,5153.475,5149.875,5153.475,loss,-4.0,-0.4,-33.2,366994.4,1
79872,2026-02-23 06:44:00,2026-02-23 06:45:00,SELL,5149.885,5150.285,5146.685,5146.685,win,32.0,3.2,265.6,367260.0,2
79873,2026-02-23 06:50:00,2026-02-23 06:50:00,SELL,5151.825,5152.225,5148.625,5152.225,loss,-4.0,-0.4,-33.2,367226.8,1
79874,2026-02-23 06:52:00,2026-02-23 06:53:00,SELL,5149.165,5149.565,5145.965,5149.565,loss,-4.0,-0.4,-33.2,367193.6,2
79875,2026-02-23 06:58:00,2026-02-23 06:58:00,SELL,5146.175,5146.575,5142.975,5146.575,loss,-4.0,-0.4,-33.2,367160.4,1
79876,2026-02-23 07:02:00,2026-02-23 07:03:00,SELL,5146.785,5147.185,5143.585,5143.585,win,32.0,3.2,265.6,367426.0,2
79877,2026-02-23 07:10:00,2026-02-23 07:10:00,SELL,5150.635,5151.035,5147.435,5147.435,win,32.0,3.2,265.6,367691.6,1
79878,2026-02-23 07:14:00,2026-02-23 07:14:00,SELL,5147.975,5148.375,5144.775,5148.375,loss,-4.0,-0.4,-33.2,367658.4,1
79879,2026-02-23 07:17:00,2026-02-23 07:17:00,SELL,5146.648,5147.048,5143.448,5147.048,loss,-4.0,-0.4,-33.2,367625.2,1
79880,2026-02-23 07:20:00,2026-02-23 07:20:00,SELL,5144.518,5144.918,5141.318,5144.918,loss,-4.0,-0.4,-33.2,367592.0,1
79881,2026-02-23 07:23:00,2026-02-23 07:23:00,SELL,5141.985,5142.385,5138.785,5142.385,loss,-4.0,-0.4,-33.2,367558.8,1
79882,2026-02-23 07:31:00,2026-02-23 07:31:00,SELL,5134.225,5134.625,5131.025,5131.025,win,32.0,3.2,265.6,367824.4,1
79883,2026-02-23 07:34:00,2026-02-23 07:34:00,SELL,5133.455,5133.855,5130.255,5130.255,win,32.0,3.2,265.6,368090.0,1
79884,2026-02-23 07:38:00,2026-02-23 07:38:00,SELL,5126.465,5126.865,5123.265,5126.865,loss,-4.0,-0.4,-33.2,368056.8,1
79885,2026-02-23 07:42:00,2026-02-23 07:42:00,SELL,5133.495,5133.895,5130.295,5133.895,loss,-4.0,-0.4,-33.2,368023.6,1
79886,2026-02-23 07:47:00,2026-02-23 07:47:00,SELL,5135.355,5135.755,5132.155,5135.755,loss,-4.0,-0.4,-33.2,367990.4,1
79887,2026-02-23 07:49:00,2026-02-23 07:51:00,SELL,5136.735,5137.135,5133.535,5137.135,loss,-4.0,-0.4,-33.2,367957.2,3
79888,2026-02-23 07:53:00,2026-02-23 07:53:00,SELL,5136.785,5137.185,5133.585,5137.185,loss,-4.0,-0.4,-33.2,367924.0,1
79889,2026-02-23 07:55:00,2026-02-23 07:55:00,SELL,5136.595,5136.995,5133.395,5136.995,loss,-4.0,-0.4,-33.2,367890.8,1
79890,2026-02-23 07:58:00,2026-02-23 08:00:00,SELL,5137.965,5138.365,5134.765,5138.365,loss,-4.0,-0.4,-33.2,367857.6,3
79891,2026-02-23 08:02:00,2026-02-23 08:02:00,SELL,5132.875,5133.275,5129.675,5133.275,loss,-4.0,-0.4,-33.2,367824.4,1
79892,2026-02-23 08:06:00,2026-02-23 08:06:00,SELL,5132.735,5133.135,5129.535,5133.135,loss,-4.0,-0.4,-33.2,367791.2,1
79893,2026-02-23 08:08:00,2026-02-23 08:08:00,SELL,5137.678,5138.078,5134.478,5138.078,loss,-4.0,-0.4,-33.2,367758.0,1
79894,2026-02-23 08:10:00,2026-02-23 08:10:00,SELL,5136.465,5136.865,5133.265,5136.865,loss,-4.0,-0.4,-33.2,367724.8,1
79895,2026-02-23 08:12:00,2026-02-23 08:12:00,SELL,5135.745,5136.145,5132.545,5136.145,loss,-4.0,-0.4,-33.2,367691.6,1
79896,2026-02-23 08:18:00,2026-02-23 08:18:00,SELL,5135.995,5136.395,5132.795,5136.395,loss,-4.0,-0.4,-33.2,367658.4,1
79897,2026-02-23 08:22:00,2026-02-23 08:22:00,SELL,5136.535,5136.935,5133.335,5136.935,loss,-4.0,-0.4,-33.2,367625.2,1
79898,2026-02-23 08:25:00,2026-02-23 08:25:00,SELL,5127.885,5128.285,5124.685,5128.285,loss,-4.0,-0.4,-33.2,367592.0,1
79899,2026-02-23 08:29:00,2026-02-23 08:29:00,SELL,5128.995,5129.395,5125.795,5125.795,win,32.0,3.2,265.6,367857.6,1
79900,2026-02-23 08:34:00,2026-02-23 08:34:00,SELL,5130.645,5131.045,5127.445,5131.045,loss,-4.0,-0.4,-33.2,367824.4,1
79901,2026-02-23 08:39:00,2026-02-23 08:40:00,SELL,5129.495,5129.895,5126.295,5126.295,win,32.0,3.2,265.6,368090.0,2
79902,2026-02-23 08:43:00,2026-02-23 08:43:00,SELL,5125.185,5125.585,5121.985,5125.585,loss,-4.0,-0.4,-33.2,368056.8,1
79903,2026-02-23 08:48:00,2026-02-23 08:48:00,SELL,5132.235,5132.635,5129.035,5132.635,loss,-4.0,-0.4,-33.2,368023.6,1
79904,2026-02-23 08:50:00,2026-02-23 08:50:00,SELL,5133.575,5133.975,5130.375,5133.975,loss,-4.0,-0.4,-33.2,367990.4,1
79905,2026-02-23 08:52:00,2026-02-23 08:52:00,SELL,5133.185,5133.585,5129.985,5133.585,loss,-4.0,-0.4,-33.2,367957.2,1
79906,2026-02-23 08:59:00,2026-02-23 08:59:00,SELL,5139.398,5139.798,5136.198,5139.798,loss,-4.0,-0.4,-33.2,367924.0,1
79907,2026-02-23 09:03:00,2026-02-23 09:05:00,SELL,5141.765,5142.165,5138.565,5142.165,loss,-4.0,-0.4,-33.2,367890.8,3
79908,2026-02-23 09:06:00,2026-02-23 09:06:00,SELL,5141.655,5142.055,5138.455,5142.055,loss,-4.0,-0.4,-33.2,367857.6,1
79909,2026-02-23 09:14:00,2026-02-23 09:14:00,SELL,5145.635,5146.035,5142.435,5146.035,loss,-4.0,-0.4,-33.2,367824.4,1
79910,2026-02-23 09:16:00,2026-02-23 09:16:00,SELL,5145.595,5145.995,5142.395,5145.995,loss,-4.0,-0.4,-33.2,367791.2,1
79911,2026-02-23 09:18:00,2026-02-23 09:18:00,SELL,5145.545,5145.945,5142.345,5145.945,loss,-4.0,-0.4,-33.2,367758.0,1
79912,2026-02-23 09:20:00,2026-02-23 09:20:00,SELL,5145.745,5146.145,5142.545,5146.145,loss,-4.0,-0.4,-33.2,367724.8,1
79913,2026-02-23 09:25:00,2026-02-23 09:25:00,SELL,5146.405,5146.805,5143.205,5146.805,loss,-4.0,-0.4,-33.2,367691.6,1
79914,2026-02-23 09:27:00,2026-02-23 09:28:00,SELL,5147.925,5148.325,5144.725,5148.325,loss,-4.0,-0.4,-33.2,367658.4,2
79915,2026-02-23 09:31:00,2026-02-23 09:35:00,SELL,5148.795,5149.195,5145.595,5145.595,win,32.0,3.2,265.6,367924.0,5
79916,2026-02-23 09:36:00,2026-02-23 09:36:00,SELL,5144.918,5145.318,5141.718,5145.318,loss,-4.0,-0.4,-33.2,367890.8,1
79917,2026-02-23 09:42:00,2026-02-23 09:42:00,SELL,5143.875,5144.275,5140.675,5144.275,loss,-4.0,-0.4,-33.2,367857.6,1
79918,2026-02-23 09:46:00,2026-02-23 09:46:00,SELL,5144.455,5144.855,5141.255,5144.855,loss,-4.0,-0.4,-33.2,367824.4,1
79919,2026-02-23 09:50:00,2026-02-23 09:53:00,SELL,5147.175,5147.575,5143.975,5147.575,loss,-4.0,-0.4,-33.2,367791.2,4
79920,2026-02-23 09:55:00,2026-02-23 09:55:00,SELL,5146.845,5147.245,5143.645,5147.245,loss,-4.0,-0.4,-33.2,367758.0,1
79921,2026-02-23 09:58:00,2026-02-23 09:58:00,SELL,5147.265,5147.665,5144.065,5147.665,loss,-4.0,-0.4,-33.2,367724.8,1
79922,2026-02-23 10:03:00,2026-02-23 10:06:00,SELL,5151.905,5152.305,5148.705,5152.305,loss,-4.0,-0.4,-33.2,367691.6,4
79923,2026-02-23 10:07:00,2026-02-23 10:11:00,SELL,5148.535,5148.935,5145.335,5148.935,loss,-4.0,-0.4,-33.2,367658.4,5
79924,2026-02-23 10:17:00,2026-02-23 10:17:00,SELL,5150.435,5150.835,5147.235,5150.835,loss,-4.0,-0.4,-33.2,367625.2,1
79925,2026-02-23 10:21:00,2026-02-23 10:21:00,SELL,5152.385,5152.785,5149.185,5152.785,loss,-4.0,-0.4,-33.2,367592.0,1
79926,2026-02-23 10:25:00,2026-02-23 10:25:00,SELL,5153.565,5153.965,5150.365,5153.965,loss,-4.0,-0.4,-33.2,367558.8,1
79927,2026-02-23 10:28:00,2026-02-23 10:28:00,SELL,5152.965,5153.365,5149.765,5153.365,loss,-4.0,-0.4,-33.2,367525.6,1
79928,2026-02-23 10:31:00,2026-02-23 10:31:00,SELL,5151.175,5151.575,5147.975,5151.575,loss,-4.0,-0.4,-33.2,367492.4,1
79929,2026-02-23 10:39:00,2026-02-23 10:43:00,SELL,5152.695,5153.095,5149.495,5153.095,loss,-4.0,-0.4,-33.2,367459.2,5
79930,2026-02-23 10:45:00,2026-02-23 10:45:00,SELL,5152.065,5152.465,5148.865,5152.465,loss,-4.0,-0.4,-33.2,367426.0,1
79931,2026-02-23 10:47:00,2026-02-23 10:47:00,SELL,5152.295,5152.695,5149.095,5152.695,loss,-4.0,-0.4,-33.2,367392.8,1
79932,2026-02-23 10:49:00,2026-02-23 10:49:00,SELL,5153.085,5153.485,5149.885,5153.485,loss,-4.0,-0.4,-33.2,367359.6,1
79933,2026-02-23 10:53:00,2026-02-23 10:53:00,SELL,5158.175,5158.575,5154.975,5158.575,loss,-4.0,-0.4,-33.2,367326.4,1
79934,2026-02-23 10:59:00,2026-02-23 10:59:00,SELL,5162.355,5162.755,5159.155,5162.755,loss,-4.0,-0.4,-33.2,367293.2,1
79935,2026-02-23 11:01:00,2026-02-23 11:01:00,SELL,5161.795,5162.195,5158.595,5162.195,loss,-4.0,-0.4,-33.2,367260.0,1
79936,2026-02-23 11:03:00,2026-02-23 11:03:00,SELL,5160.955,5161.355,5157.755,5161.355,loss,-4.0,-0.4,-33.2,367226.8,1
79937,2026-02-23 11:05:00,2026-02-23 11:05:00,SELL,5162.065,5162.465,5158.865,5162.465,loss,-4.0,-0.4,-33.2,367193.6,1
79938,2026-02-23 11:12:00,2026-02-23 11:13:00,SELL,5157.425,5157.825,5154.225,5154.225,win,32.0,3.2,265.6,367459.2,2
79939,2026-02-23 11:15:00,2026-02-23 11:15:00,SELL,5153.145,5153.545,5149.945,5153.545,loss,-4.0,-0.4,-33.2,367426.0,1
79940,2026-02-23 11:18:00,2026-02-23 11:18:00,SELL,5149.145,5149.545,5145.945,5149.545,loss,-4.0,-0.4,-33.2,367392.8,1
79941,2026-02-23 11:20:00,2026-02-23 11:20:00,SELL,5149.798,5150.198,5146.598,5146.598,win,32.0,3.2,265.6,367658.4,1
79942,2026-02-23 11:25:00,2026-02-23 11:25:00,SELL,5148.265,5148.665,5145.065,5148.665,loss,-4.0,-0.4,-33.2,367625.2,1
79943,2026-02-23 11:28:00,2026-02-23 11:28:00,SELL,5151.045,5151.445,5147.845,5151.445,loss,-4.0,-0.4,-33.2,367592.0,1
79944,2026-02-23 11:30:00,2026-02-23 11:32:00,SELL,5150.415,5150.815,5147.215,5150.815,loss,-4.0,-0.4,-33.2,367558.8,3
79945,2026-02-23 11:35:00,2026-02-23 11:35:00,SELL,5150.115,5150.515,5146.915,5150.515,loss,-4.0,-0.4,-33.2,367525.6,1
79946,2026-02-23 11:38:00,2026-02-23 11:38:00,SELL,5151.555,5151.955,5148.355,5151.955,loss,-4.0,-0.4,-33.2,367492.4,1
79947,2026-02-23 11:48:00,2026-02-23 11:49:00,SELL,5151.975,5152.375,5148.775,5152.375,loss,-4.0,-0.4,-33.2,367459.2,2
79948,2026-02-23 11:51:00,2026-02-23 11:51:00,SELL,5153.145,5153.545,5149.945,5153.545,loss,-4.0,-0.4,-33.2,367426.0,1
79949,2026-02-23 11:53:00,2026-02-23 11:53:00,SELL,5152.955,5153.355,5149.755,5153.355,loss,-4.0,-0.4,-33.2,367392.8,1
79950,2026-02-23 12:00:00,2026-02-23 12:00:00,SELL,5149.275,5149.675,5146.075,5149.675,loss,-4.0,-0.4,-33.2,367359.6,1
79951,2026-02-23 12:03:00,2026-02-23 12:03:00,SELL,5151.445,5151.845,5148.245,5151.845,loss,-4.0,-0.4,-33.2,367326.4,1
79952,2026-02-23 12:06:00,2026-02-23 12:08:00,SELL,5151.795,5152.195,5148.595,5148.595,win,32.0,3.2,265.6,367592.0,3
79953,2026-02-23 12:12:00,2026-02-23 12:12:00,SELL,5148.475,5148.875,5145.275,5148.875,loss,-4.0,-0.4,-33.2,367558.8,1
79954,2026-02-23 12:16:00,2026-02-23 12:16:00,SELL,5149.445,5149.845,5146.245,5149.845,loss,-4.0,-0.4,-33.2,367525.6,1
